IL_SMILES,Experiment_value,rel,IL_molratio,HL_molratio,CHL_molratio,PEG_molratio,IL_to_nucleicacid_massratio,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,has_ester,has_carbonate,has_disulfide,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,num_permanent_cationic_N,formal_net_charge,Dose_ug_nucleicacid,Sample_weight
C=CCCCCCCCCOCCCC#CCN(CCCO)CCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.282128419572215,1,31,9.869,0.885714286,32.7,1,3,38,533.5171804,168.7998,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC/C=C\COCCCC#CCN(CCCO)CCCCCCCCCCCCCCCC,1.304037873,1,50.0,10.0,38.5,1.5,10.0,6.255556164995033,1,29,9.4789,0.882352941,32.7,1,3,37,519.5015303,164.1828,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CC#CCCCOCC(CCCCCCCCCC)CCCCCCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.5975821686948235,1,44,15.4103,0.959183673,32.7,1,3,52,731.7519313,233.4618,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCCCC)CCCO,-1.083308655,0,50.0,10.0,38.5,1.5,10.0,6.408583155314849,1,34,11.18,0.923076923,49.77,1,4,43,605.5746953,187.5018,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
C=CCCCCCCCCOC(=O)CCCCC#CCN(CCCO)CCCCCCCCCCCCCCCC,1.349338334,1,50.0,10.0,38.5,1.5,10.0,6.357778139668656,1,32,10.1758,0.864864865,49.77,1,4,41,575.5277451,178.1738,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
C=CCCCCCCCCCOC(=O)CCCCC#CCN(CCCO)CCCCCCCCCCCCCCCC,-1.083308655,0,50.0,10.0,38.5,1.5,10.0,6.381799096789172,1,33,10.5659,0.868421053,49.77,1,4,42,589.5433951,182.7908,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCC/C=C\COC(=O)CCCCC#CCN(CCCO)CCCCCCCCCCCCCCCC,0.532907021,1,50.0,10.0,38.5,1.5,10.0,6.307932671850646,1,29,9.3956,0.857142857,49.77,1,4,39,547.4964449,168.9398,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCC(CCCCCCCCCC)CCCCCCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.653323568450225,1,45,15.7171,0.941176471,49.77,1,4,55,773.762496,242.8358,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCC)CCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.452211401809761,2,35,11.4853,0.926829268,43.78,1,3,45,632.6219798,198.7968,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCCO,0.282552045,1,50.0,10.0,38.5,1.5,10.0,6.4955026879398385,2,37,12.2655,0.930232558,43.78,1,3,47,660.6532799,208.0308,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCC)CCCCCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.615153122743993,2,43,14.6061,0.93877551,43.78,1,3,53,744.7471803,235.7328,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.652053669652065,2,45,15.3863,0.941176471,43.78,1,3,55,772.7784804,244.9668,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CC#CCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.4740912935152695,2,36,11.8754,0.928571429,43.78,1,3,46,646.6376299,203.4138,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.2002839965623275,1,28,10.0764,0.939393939,23.47,1,2,35,491.5066157,158.0748,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCC,1.230083899,1,50.0,10.0,38.5,1.5,10.0,6.228345309391286,1,29,10.4665,0.941176471,23.47,1,2,36,505.5222658,162.6918,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCC,0.717064053,1,50.0,10.0,38.5,1.5,10.0,6.255640630777803,1,30,10.8566,0.942857143,23.47,1,2,37,519.5379158,167.3088,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.282210670557404,1,31,11.2467,0.944444444,23.47,1,2,38,533.5535659,171.9258,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.308092977013727,1,32,11.6368,0.945945946,23.47,1,2,39,547.569216,176.5428,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCC,-1.083308655,0,50.0,10.0,38.5,1.5,10.0,6.333322256005533,1,33,12.0269,0.947368421,23.47,1,2,40,561.584866,181.1598,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.357930650816996,1,34,12.417,0.948717949,23.47,1,2,41,575.6005161,185.7768,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCN(CC#CCCCOCCCCCCCCCCC)CCCO,-1.083308655,0,50.0,10.0,38.5,1.5,10.0,6.3368186514753635,1,33,10.8732,0.945945946,32.7,1,3,40,563.5641306,178.1278,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
C=CCCCCCCCCOCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.308012827644405,1,32,10.2591,0.888888889,32.7,1,3,39,547.5328304,173.4168,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC/C=C\COCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCC,1.790567271,2,50.0,10.0,38.5,1.5,10.0,6.282128419572215,1,30,9.869,0.885714286,32.7,1,3,38,533.5171804,168.7998,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCN(CC#CCCCOCC(CCCCCCCCCC)CCCCCCCCCCCC)CCCO,-0.312177803,1,50.0,10.0,38.5,1.5,10.0,6.616529602040318,1,45,15.8004,0.96,32.7,1,3,53,745.7675814,238.0788,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCCCC)CCCO,1.947194754,2,50.0,10.0,38.5,1.5,10.0,6.431427695623714,1,35,11.5701,0.925,49.77,1,4,44,619.5903453,192.1188,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
C=CCCCCCCCCOC(=O)CCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCC,0.905362182,1,50.0,10.0,38.5,1.5,10.0,6.381799096789172,1,33,10.5659,0.868421053,49.77,1,4,42,589.5433951,182.7908,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
C=CCCCCCCCCCOC(=O)CCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCC,-0.312177803,1,50.0,10.0,38.5,1.5,10.0,6.405256556809621,1,34,10.956,0.871794872,49.77,1,4,43,603.5590452,187.4078,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCC/C=C\COC(=O)CCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.333165944946208,1,30,9.7857,0.861111111,49.77,1,4,40,561.512095,173.5568,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCC(CCCCCCCCCC)CCCCCCCCCCCC)CCCO,0.376279539,1,50.0,10.0,38.5,1.5,10.0,6.671252894464937,1,46,16.1072,0.942307692,49.77,1,4,56,787.7781461,247.4528,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCC)CCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.4740912935152695,2,36,11.8754,0.928571429,43.78,1,3,46,646.6376299,203.4138,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCCO,0.905362182,1,50.0,10.0,38.5,1.5,10.0,6.516465228355276,2,38,12.6556,0.931818182,43.78,1,3,48,674.66893,212.6478,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCC)CCCCCCCCCCC)CCCO,-0.312177803,1,50.0,10.0,38.5,1.5,10.0,6.633773592837442,2,44,14.9962,0.94,43.78,1,3,54,758.7628304,240.3498,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC)CCCO,-1.083308655,0,50.0,10.0,38.5,1.5,10.0,6.670005575278564,2,46,15.7764,0.942307692,43.78,1,3,56,786.7941305,249.5838,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCN(CC#CCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.4955026879398385,2,37,12.2655,0.930232558,43.78,1,3,47,660.6532799,208.0308,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCC,-1.083308655,0,50.0,10.0,38.5,1.5,10.0,6.228345309391286,1,29,10.4665,0.941176471,23.47,1,2,36,505.5222658,162.6918,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCC,-0.312177803,1,50.0,10.0,38.5,1.5,10.0,6.255640630777803,1,30,10.8566,0.942857143,23.47,1,2,37,519.5379158,167.3088,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.282210670557404,1,31,11.2467,0.944444444,23.47,1,2,38,533.5535659,171.9258,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.308092977013727,1,32,11.6368,0.945945946,23.47,1,2,39,547.569216,176.5428,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.333322256005533,1,33,12.0269,0.947368421,23.47,1,2,40,561.584866,181.1598,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.357930650816996,1,34,12.417,0.948717949,23.47,1,2,41,575.6005161,185.7768,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCC,0.376279539,1,50.0,10.0,38.5,1.5,10.0,6.381947988392977,1,35,12.8071,0.95,23.47,1,2,42,589.6161661,190.3938,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCN(CC#CCCCOCCCCCCCCCCC)CCCO,-1.083308655,0,50.0,10.0,38.5,1.5,10.0,6.361342200445518,1,34,11.2633,0.947368421,32.7,1,3,41,577.5797806,182.7448,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
C=CCCCCCCCCOCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCC,0.376279539,1,50.0,10.0,38.5,1.5,10.0,6.333244103530014,1,33,10.6492,0.891891892,32.7,1,3,40,561.5484805,178.0338,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC/C=C\COCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCC,1.69012285,2,50.0,10.0,38.5,1.5,10.0,6.308012827644405,1,31,10.2591,0.888888889,32.7,1,3,39,547.5328304,173.4168,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCN(CC#CCCCOCC(CCCCCCCCCC)CCCCCCCCCCCC)CCCO,-1.083308655,0,50.0,10.0,38.5,1.5,10.0,6.635124695742553,1,46,16.1905,0.960784314,32.7,1,3,54,759.7832315,242.6958,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCCCC)CCCO,0.376279539,1,50.0,10.0,38.5,1.5,10.0,6.453761997381986,1,36,11.9602,0.926829268,49.77,1,4,45,633.6059954,196.7358,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
C=CCCCCCCCCOC(=O)CCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCC,2.32785952,2,50.0,10.0,38.5,1.5,10.0,6.405256556809621,1,34,10.956,0.871794872,49.77,1,4,43,603.5590452,187.4078,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
C=CCCCCCCCCCOC(=O)CCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.428176352549316,1,35,11.3461,0.875,49.77,1,4,44,617.5746953,192.0248,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCC/C=C\COC(=O)CCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.357778139668656,1,31,10.1758,0.864864865,49.77,1,4,41,575.5277451,178.1738,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCC(CCCCCCCCCC)CCCCCCCCCCCC)CCCO,-1.083308655,0,50.0,10.0,38.5,1.5,10.0,6.688866413641257,1,47,16.4973,0.943396226,49.77,1,4,57,801.7937962,252.0698,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCC)CCCCCCC)CCCO,-0.312177803,1,50.0,10.0,38.5,1.5,10.0,6.4955026879398385,2,37,12.2655,0.930232558,43.78,1,3,47,660.6532799,208.0308,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCCO,1.304037873,1,50.0,10.0,38.5,1.5,10.0,6.53699734794635,2,39,13.0457,0.933333333,43.78,1,3,49,688.6845801,217.2648,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCC)CCCCCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.652053669652064,2,45,15.3863,0.941176471,43.78,1,3,55,772.7784804,244.9668,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.687640885134449,2,47,16.1665,0.943396226,43.78,1,3,57,800.8097806,254.2008,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCN(CC#CCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.516465228355276,2,38,12.6556,0.931818182,43.78,1,3,48,674.66893,212.6478,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCCCCCC,-0.312177803,1,50.0,10.0,38.5,1.5,10.0,6.333322256005533,1,33,12.0269,0.947368421,23.47,1,2,40,561.584866,181.1598,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.357930650816996,1,34,12.417,0.948717949,23.47,1,2,41,575.6005161,185.7768,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.381947988392977,1,35,12.8071,0.95,23.47,1,2,42,589.6161661,190.3938,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.405401996691146,1,36,13.1972,0.951219512,23.47,1,2,43,603.6318162,195.0108,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.4283184971235094,1,37,13.5873,0.952380952,23.47,1,2,44,617.6474663,199.6278,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCCCCCC,1.053682897,1,50.0,10.0,38.5,1.5,10.0,6.4507215754366705,1,38,13.9774,0.953488372,23.47,1,2,45,631.6631163,204.2448,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.472633733866309,1,39,14.3675,0.954545455,23.47,1,2,46,645.6787664,208.8618,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCCCCCN(CC#CCCCOCCCCCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.4538312768285335,1,38,12.8237,0.952380952,32.7,1,3,45,633.6423809,201.2128,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
C=CCCCCCCCCOCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCCCCCC,0.817508475,1,50.0,10.0,38.5,1.5,10.0,6.428247427362048,1,37,12.2096,0.902439024,32.7,1,3,44,617.6110808,196.5018,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCC/C=C\COCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.405329279394478,1,35,11.8195,0.9,32.7,1,3,43,603.5954307,191.8848,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCCCCCN(CC#CCCCOCC(CCCCCCCCCC)CCCCCCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.706228884180376,1,50,17.7509,0.963636364,32.7,1,3,58,815.8458317,261.1638,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCCCC)CCCO,1.857466778,2,50.0,10.0,38.5,1.5,10.0,6.538421983667385,1,40,13.5206,0.933333333,49.77,1,4,49,689.6685956,215.2038,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
C=CCCCCCCCCOC(=O)CCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.493942929386144,1,38,12.5164,0.88372093,49.77,1,4,47,659.6216455,205.8758,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
C=CCCCCCCCCCOC(=O)CCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.514937850707336,1,39,12.9065,0.886363636,49.77,1,4,48,673.6372955,210.4928,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCC/C=C\COC(=O)CCCCC#CCN(CCCO)CCCCCCCCCCCCCCCCCCCCCC,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.45058258015123,1,35,11.7362,0.87804878,49.77,1,4,45,631.5903453,196.6418,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCC(CCCCCCCCCC)CCCCCCCCCCCC)CCCO,-1.083308655,0,50.0,10.0,38.5,1.5,10.0,6.756372930454081,1,51,18.0577,0.947368421,49.77,1,4,61,857.8563964,270.5378,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCC)CCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.576838581734611,2,41,13.8259,0.936170213,43.78,1,3,51,716.7158802,226.4988,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.615153122743993,2,43,14.6061,0.93877551,43.78,1,3,53,744.7471803,235.7328,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCC)CCCCCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.722005051007181,2,49,16.9467,0.945454545,43.78,1,3,59,828.8410807,263.4348,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC)CCCO,-1.083308655,0,50.0,10.0,38.5,1.5,10.0,6.755227448289266,2,51,17.7269,0.947368421,43.78,1,3,61,856.8723808,272.6688,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCCCCCN(CC#CCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCCO,-0.596779256,0,50.0,10.0,38.5,1.5,10.0,6.59617934152285,2,42,14.216,0.9375,43.78,1,3,52,730.7315302,231.1158,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
