IL_SMILES,Experiment_value,IL_molratio,HL_molratio,CHL_molratio,PEG_molratio,IL_to_nucleicacid_massratio,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,has_ester,has_carbonate,has_disulfide,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,num_permanent_cationic_N,formal_net_charge,Dose_ug_nucleicacid,Sample_weight
CC(CSCCCCCCCCCCCO)C(=O)OCCOC(=O)CCN(CCCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCO)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCO)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCO)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCO)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCO,0.768345525,50.0,38.0,10.0,2.0,18.94540602,7.832307391483183,4,132,23.4587,0.906976744,449.94,6,40,169,2517.570168,689.5878,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CC(CSCCN(C)C)C(=O)OCCOC(=O)CCN(C)CCCN(C)CCCN(C)CCC(=O)OCCOC(=O)C(C)CSCCN(C)C,0.768345525,50.0,38.0,10.0,2.0,5.65487218,6.624195365413964,5,32,2.3768,0.885714286,121.4,0,15,50,751.4587562,204.881,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CC(CSCCN(C)C)C(=O)OCCOC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCOC(=O)C(C)CSCCN(C)C)CCN(C)CCC(=O)OCCOC(=O)C(C)CSCCN(C)C,0.768345525,50.0,38.0,10.0,2.0,7.943684211,6.963672367140497,7,45,2.306,0.875,180.48,0,22,70,1055.604434,283.665,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CC(CSCCN(C)C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCN(C)C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCN(C)C,0.768345525,50.0,38.0,10.0,2.0,10.20990977,7.214444073846524,8,56,3.6178,0.870967742,236.32,0,28,90,1356.739214,361.306,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCN(C)C,0.768345525,50.0,38.0,10.0,2.0,5.956413534,6.676079178786749,3,37,6.8043,0.9,114.92,0,13,53,791.5152084,220.674,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCN(C)C,0.768345525,50.0,38.0,10.0,2.0,6.167345865,6.71083609335458,3,39,7.5845,0.904761905,114.92,0,13,55,819.5465086,229.908,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCNCCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)CCN(C)C,0.768345525,50.0,38.0,10.0,2.0,5.436511278,6.584868737460807,4,33,3.321,0.882352941,135.74,2,14,48,722.4322071,196.5974,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCNCCSCC(C)C(=O)OCCOC(=O)CCN(C)CCCN(C)CCCN(C)CCC(=O)OCCOC(=O)C(C)CSCCNCCCC,0.768345525,50.0,38.0,10.0,2.0,6.076736842,6.696053519996699,5,38,4.033,0.897435897,138.98,2,15,54,807.5213564,223.3284,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCNCCSCC(C)C(=O)OCCOC(=O)CCN(C)CCOCCN(C)CCC(=O)OCCOC(=O)C(C)CSCCNCCCC,0.768345525,50.0,38.0,10.0,2.0,5.767736842,6.64393165016031,4,36,3.3376,0.888888889,144.97,2,15,51,766.4584218,207.4164,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCNCCSCC(C)C(=O)OCCOC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)CCN(C)CCC(=O)OCCOC(=O)C(C)CSCCNCCCC,0.768345525,50.0,38.0,10.0,2.0,8.576481203,7.040249133550151,7,54,4.7903,0.888888889,206.85,3,22,76,1139.698335,311.3361,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCNCCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)Cc1ccc(CN(CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)cc1,0.768345525,50.0,38.0,10.0,2.0,10.57144361,7.249216478577487,6,64,8.2326,0.794117647,265.0,4,26,94,1404.764366,380.2028,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCNCCSCC(C)C(=O)OCCOC(=O)CCNCCN(CCN(CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)CCN(CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)CCC(=O)OCCOC(=O)C(C)CSCCNCCCC,0.768345525,50.0,38.0,10.0,2.0,13.03378195,7.458470430656489,9,84,7.6595,0.87654321,344.9,6,34,115,1731.983543,466.1982,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCNCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)CCC(=O)OCCOC(=O)C(C)CSCCNCCCC,0.768345525,50.0,38.0,10.0,2.0,15.73703008,7.646843330232185,10,102,10.7777,0.878787879,400.74,6,40,139,2091.196573,564.4212,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)CCC(=O)OCCOC(=O)C(C)CSCCNCCCC,0.768345525,50.0,38.0,10.0,2.0,5.956413534,6.676079178786749,3,39,6.9001,0.9,132.5,2,13,53,791.5152084,220.6534,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCNCCCC)CCC(=O)OCCOC(=O)C(C)CSCCNCCCC,0.768345525,50.0,38.0,10.0,2.0,6.589210526,6.7769230973506405,3,45,9.2407,0.913043478,132.5,2,13,59,875.6091088,248.3554,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCN(CC)CCSCC(C)C(=O)OCCOC(=O)CCN(C)CCOCCN(C)CCC(=O)OCCOC(=O)C(C)CSCCN(CC)CC,0.768345525,50.0,38.0,10.0,2.0,5.767736842,6.64393165016031,4,34,3.2418,0.888888889,127.39,0,15,51,766.4584218,207.437,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCN(CC)CCSCC(C)C(=O)OCCOC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCOC(=O)C(C)CSCCN(CC)CC)CCN(C)CCC(=O)OCCOC(=O)C(C)CSCCN(CC)CC,0.768345525,50.0,38.0,10.0,2.0,8.576481203,7.040249133550151,7,51,4.6466,0.888888889,180.48,0,22,76,1139.698335,311.367,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCN(CC)CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CC)CC)CCC(=O)OCCOC(=O)C(C)CSCCN(CC)CC)CC1)CCC(=O)OCCOC(=O)C(C)CSCCN(CC)CC,0.768345525,50.0,38.0,10.0,2.0,11.0536391,7.293788810946128,8,64,6.7386,0.885714286,236.32,0,28,98,1468.864414,398.242,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CC)CC)CCC(=O)OCCOC(=O)C(C)CSCCN(CC)CC,0.768345525,50.0,38.0,10.0,2.0,6.589210526,6.7769230973506405,3,43,9.1449,0.913043478,114.92,0,13,59,875.6091088,248.376,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCN1CCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCC1,0.768345525,50.0,38.0,10.0,2.0,5.926097744,6.670983027401335,3,33,6.3123,0.9,114.92,0,13,53,787.4839083,216.446,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCN1CCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCC1,0.768345525,50.0,38.0,10.0,2.0,6.137030075,6.705914454741808,3,35,7.0925,0.904761905,114.92,0,13,55,815.5152084,225.68,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCN1CCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCC1,0.768345525,50.0,38.0,10.0,2.0,6.558894737,6.77231692640757,3,39,8.6529,0.913043478,114.92,0,13,59,871.5778087,244.148,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CC(CSCCN1CCCCC1)C(=O)OCCOC(=O)CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCC1)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCC1,0.768345525,50.0,38.0,10.0,2.0,13.37242857,7.484106249313282,8,68,9.3311,0.88372093,288.92,0,33,119,1776.972644,475.129,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCC1,0.768345525,50.0,38.0,10.0,2.0,6.137030075,6.705914454741808,3,33,7.0925,0.904761905,114.92,0,13,55,815.5152084,225.68,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCC1,0.768345525,50.0,38.0,10.0,2.0,6.347962406,6.739666750375366,3,35,7.8727,0.909090909,114.92,0,13,57,843.5465086,234.914,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCC1,0.768345525,50.0,38.0,10.0,2.0,6.558894737,6.77231692640757,3,37,8.6529,0.913043478,114.92,0,13,59,871.5778087,244.148,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CC(CSCCN1CCCCCC1)C(=O)OCCOC(=O)CCN(CCCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCCC1)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCCC1,0.768345525,50.0,38.0,10.0,2.0,16.91167669,7.718797933321508,10,84,13.6955,0.891891892,348.0,0,40,151,2247.290473,607.203,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCCC1,0.768345525,50.0,38.0,10.0,2.0,6.347962406,6.739666750375366,3,33,7.8727,0.909090909,114.92,0,13,57,843.5465086,234.914,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCN1CCCCCC1,0.768345525,50.0,38.0,10.0,2.0,6.980759398,6.834583330160323,3,39,10.2133,0.92,114.92,0,13,63,927.6404089,262.616,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCN(CCC)CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC,0.768345525,50.0,38.0,10.0,2.0,13.97554887,7.52819627365751,8,88,12.5116,0.89010989,288.92,0,33,124,1857.129145,508.784,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCN(CCC)CCSCC(C)C(=O)OCCOC(=O)CCN(CCNCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCNCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC,0.768345525,50.0,38.0,10.0,2.0,14.41227068,7.558950660366171,10,92,10.9106,0.892473118,312.98,2,35,128,1915.182243,525.2894,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCN(CCC)CCSCC(C)C(=O)OCCOC(=O)CCNCCN(CCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC,0.768345525,50.0,38.0,10.0,2.0,14.08844361,7.536237530415358,9,89,11.321,0.89010989,300.95,1,34,125,1872.140044,512.4197,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCN(CCC)CCSCC(C)C(=O)OCCOC(=O)CCN(CCNCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC,0.768345525,50.0,38.0,10.0,2.0,17.01005263,7.724595551912775,11,108,13.5908,0.890909091,360.03,1,41,151,2260.379623,618.9057,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCN(CCC)CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCC)CCC,0.768345525,50.0,38.0,10.0,2.0,17.00262406,7.724158933015354,10,108,15.1715,0.891891892,348.0,0,40,151,2259.384374,619.887,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCN(CCCC)CCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCCC)CCCC)CCN1CCCCC1,0.768345525,50.0,38.0,10.0,2.0,6.581481203,6.775750720153436,4,39,7.2703,0.911111111,118.16,0,14,59,874.5887077,245.291,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCN(CCCC)CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCCC)CCCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCCC)CCCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCCC)CCCC,0.768345525,50.0,38.0,10.0,2.0,12.32696241,7.4027478183812,7,80,13.2944,0.903614458,233.08,0,27,110,1638.072616,456.731,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCN(CCCC)CCSCC(C)C(=O)OCCOC(=O)CCN(CCOCCOCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCCC)CCCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCCC)CCCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCCC)CCCC,0.768345525,50.0,38.0,10.0,2.0,12.34918797,7.404548101943063,6,81,12.6156,0.902439024,248.3,0,28,110,1641.035896,451.638,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCN(CCCC)CCSCC(C)C(=O)OCCOC(=O)CCN(CCNCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCCC)CCCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCCC)CCCC)CCNCCN(CCC(=O)OCCOC(=O)C(C)CSCCN(CCCC)CCCC)CCC(=O)OCCOC(=O)C(C)CSCCN(CCCC)CCCC,0.768345525,50.0,38.0,10.0,2.0,15.46693233,7.629539477848022,10,102,14.8116,0.902912621,312.98,2,35,138,2055.338744,571.4594,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N1CCN(CCO)CC1)CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N1CCN(CCO)CC1,0.768345525,50.0,38.0,10.0,2.0,7.868338346,6.954151150547837,5,43,5.5145,0.884615385,196.0,2,17,71,1045.641865,282.2456,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CC(CSCCCC(=O)N(C)CCCN(C)C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C)CCN(C)C,0.768345525,50.0,38.0,10.0,2.0,6.716300752,6.796005506535934,6,37,2.9222,0.857142857,158.78,0,16,60,892.5377348,241.126,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CC(CSCCCC(=O)N(C)CCCN(C)C)C(=O)OCCOC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C)CCN(C)CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C,0.768345525,50.0,38.0,10.0,2.0,10.49616541,7.242075201035207,10,60,4.1921,0.863636364,241.41,0,25,94,1394.856626,378.129,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CC(CSCCCC(=O)N(C)CCCN(C)C)C(=O)OCCOC(=O)CCN(CCCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C,0.768345525,50.0,38.0,10.0,2.0,19.5763985,7.865057811362251,16,114,9.5813,0.853658537,469.86,0,46,175,2601.513156,698.007,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C,0.768345525,50.0,38.0,10.0,2.0,7.236203008,6.870484263931668,5,43,6.5013,0.875,155.54,0,15,65,961.6207361,265.182,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C,0.768345525,50.0,38.0,10.0,2.0,7.658067669,6.927090149838504,5,47,8.0617,0.884615385,155.54,0,15,69,1017.683336,283.65,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCCN(C)C,0.768345525,50.0,38.0,10.0,2.0,8.079932331,6.9806627451024825,5,51,9.6221,0.892857143,155.54,0,15,73,1073.745937,302.118,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCN1CCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCN1CCCCC1,0.768345525,50.0,38.0,10.0,2.0,7.62775188,6.923127518351918,5,41,7.5697,0.884615385,155.54,0,15,69,1013.652036,279.422,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCN1CCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCN1CCCCC1,0.768345525,50.0,38.0,10.0,2.0,8.049616541,6.976907204485993,5,45,9.1301,0.892857143,155.54,0,15,73,1069.714636,297.89,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCN1CCCCC1)CCC(=O)OCCOC(=O)C(C)CSCCCC(=O)N(C)CCN1CCCCC1,0.768345525,50.0,38.0,10.0,2.0,8.260548872,7.002749954474755,5,47,9.9103,0.896551724,155.54,0,15,75,1097.745937,307.124,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CC(C)CSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCC(C)C)CCN(C)C,-0.648408662,50.0,38.0,10.0,2.0,4.788857143,6.458209748438764,2,25,3.8536,0.866666667,111.68,0,12,42,636.3478088,170.718,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCN(CCC(=O)OCCOC(=O)C(C)CSCC(C)C)CCN(CC)CCC(=O)OCCOC(=O)C(C)CSCC(C)C,-0.648408662,50.0,38.0,10.0,2.0,4.999789474,6.501247627614556,2,27,4.6338,0.875,111.68,0,12,44,664.3791089,179.952,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CC(C)CSCC(C)C(=O)OCCOC(=O)CCN(CCO)CCCN(CCC(=O)OCCOC(=O)C(C)CSCC(C)C)CCC(=O)OCCOC(=O)C(C)CSCC(C)C,-0.648408662,50.0,38.0,10.0,2.0,7.077639098,6.848351286894032,2,39,5.4782,0.863636364,184.51,1,18,62,940.4822536,248.1688,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCN(C)CCC(=O)OCCOC(=O)C(C)CSCC(C)C,-0.648408662,50.0,38.0,10.0,2.0,3.562135338,6.162817838462442,1,22,6.3409,0.923076923,55.84,0,6,32,473.3538801,137.203,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCC(C)C)CCC(=O)OCCOC(=O)C(C)CSCC(C)C,-0.648408662,50.0,38.0,10.0,2.0,5.73062406,6.637484742149793,1,35,8.9931,0.9,108.44,0,11,51,761.4934104,213.242,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCC(C)C)CCC(=O)OCCOC(=O)C(C)CSCC(C)C,-0.648408662,50.0,38.0,10.0,2.0,5.941556391,6.6735849051054155,1,37,9.7733,0.904761905,108.44,0,11,53,789.5247105,222.476,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CCCCCCCCCCCCCCCCCCN(CCC(=O)OCCOC(=O)C(C)CSCC(C)C)CCC(=O)OCCOC(=O)C(C)CSCC(C)C,-0.648408662,50.0,38.0,10.0,2.0,6.152488722,6.708427126350364,1,39,10.5535,0.909090909,108.44,0,11,55,817.5560106,231.71,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
CC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)C)CCN(C)C,-0.648408662,50.0,38.0,10.0,2.0,4.999789474,6.501247627614555,2,27,4.6338,0.875,111.68,0,12,44,664.3791089,179.952,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,1.0
